@relation PC4-weka.filters.unsupervised.attribute.NumericTransform-R1-40-Cjava.lang.Math-Mlog

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PATHOLOGICAL_COMPLEXITY numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
2.079442,2.197225,?,?,2.302585,?,1.609438,-0.867501,?,?,0,-1.609438,2.564949,1.609438,0,2.484907,0.693147,?,?,2.540026,3.100993,8.742159,-2.407946,4.060443,-2.995732,5.8518,5.641056,0,?,?,2.302585,-1.832581,2.995732,3.637586,2.197225,2.995732,3.465736,0,3.816613,2.484907,N
?,0,?,?,0,?,0,-0.693147,?,?,0,0,0,0,?,0.693147,0,?,?,2.079442,1.098612,4.276666,-4.60517,2.079442,-1.108663,1.386294,3.178054,0,?,?,0.693147,-1.609438,0.693147,1.791759,0.693147,1.791759,1.609438,0,3.506458,0.693147,N
?,1.098612,?,?,?,?,0.693147,-0.916291,?,?,0,-0.693147,1.791759,0,?,1.609438,0,?,?,2.600465,2.70805,8.016549,-2.65926,3.828641,-2.65926,5.126164,5.308515,-0.693147,?,?,1.791759,-1.237874,2.70805,3.433987,1.94591,2.639057,1.94591,0,?,1.609438,N
1.098612,1.609438,0,?,?,?,1.098612,-1.203973,?,?,0,-1.108663,2.302585,0,?,2.302585,?,?,?,2.854169,3.200304,9.254954,-1.966113,4.454347,-3.218876,6.364579,6.05458,-1.108663,?,?,2.197225,-1.660731,3.433987,4.007333,2.484907,2.944439,2.772589,0,?,2.302585,N
?,0,?,?,?,?,0,-0.693147,?,?,0,0,0,0,?,0.693147,0.693147,?,?,1.673351,0.405465,2.484907,?,1.386294,-0.400478,-0.400478,2.079442,0,?,?,0.693147,-1.609438,0,1.098612,0,1.098612,1.609438,0,?,0.693147,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,?,?,?,?,?,?,?,?,0.693147,?,?,0.693147,0,?,?,0.693147,0,?,0.693147,?,0.693147,0,0,?,?,N
1.386294,1.609438,?,?,0,?,1.098612,-0.967584,?,?,0,-1.108663,2.302585,0,?,2.079442,0.693147,?,?,2.629728,2.110213,6.850338,-3.218876,3.332205,-2.120264,3.960051,4.740138,-1.108663,?,?,2.197225,-1.609438,2.197225,2.944439,1.791759,2.397895,2.70805,0,2.407846,2.079442,N
?,0,?,?,0,?,0,-0.693147,?,?,0,0,0,0,?,0.693147,0,?,?,2.079442,1.098612,4.276666,-4.60517,2.079442,-1.108663,1.386294,3.178054,0,?,?,0.693147,-1.609438,0.693147,1.791759,0.693147,1.791759,1.609438,0,3.506458,0.693147,N
2.772589,2.079442,2.484907,1.791759,2.302585,?,1.609438,-2.302585,?,?,1.609438,0,3.218876,0,?,3.828641,?,?,?,3.934371,2.924773,9.784128,-1.139434,5.075174,-2.995732,6.893758,6.859269,-1.609438,?,?,3.091042,-2.813411,4.077537,4.615121,3.637586,3.178054,4.382027,0,3.250762,3.951244,N
?,0,0,?,?,?,0,-2.302585,?,?,0,0,1.609438,0,?,2.302585,?,?,?,3.790307,1.530395,6.849109,-2.65926,3.89182,-1.514128,3.958716,5.319736,0,?,?,1.791759,-2.525729,3.178054,3.218876,2.564949,1.609438,2.484907,0,?,2.302585,N
1.386294,2.079442,?,1.94591,?,?,1.94591,-0.891598,?,?,0,-1.966113,2.70805,0,?,2.302585,1.098612,?,?,2.451005,3.440739,9.332338,-2.120264,4.343805,-3.506558,6.441967,5.891451,-1.966113,?,?,2.302585,-1.203973,3.135494,3.988984,1.94591,2.944439,3.135494,0,3.717953,2.833213,N
1.386294,2.079442,?,1.94591,?,?,1.94591,-0.891598,?,?,0,-1.966113,2.70805,0,?,2.302585,1.098612,?,?,2.451005,3.440739,9.332338,-2.120264,4.343805,-3.506558,6.441967,5.891451,-1.966113,?,?,2.302585,-1.203973,3.135494,3.988984,1.94591,2.944439,3.135494,0,3.717953,2.833213,N
1.386294,2.079442,?,1.94591,?,?,1.94591,-0.891598,?,?,0,-1.966113,2.70805,0,?,2.302585,1.098612,?,?,2.451005,3.440739,9.332338,-2.120264,4.343805,-3.506558,6.441967,5.891451,-1.966113,?,?,2.302585,-1.203973,3.135494,3.988984,1.94591,2.944439,3.135494,0,3.717953,2.833213,N
1.94591,3.496508,0.693147,2.639057,3.258097,?,2.833213,-1.771957,?,?,1.94591,-0.891598,4.094345,1.791759,-1.171183,4.454347,0,?,?,3.334345,4.392348,12.119105,-0.274437,6.001415,-4.60517,9.228733,7.726804,-1.049822,?,?,3.806662,-2.207275,4.962845,5.56452,3.135494,3.258097,5.030438,0,3.457893,4.60517,N
2.564949,2.079442,0.693147,0.693147,1.386294,?,1.791759,-1.89712,?,?,0.693147,-1.108663,2.833213,0,?,3.637586,0,?,?,3.299165,3.490733,10.280517,-1.203973,5.075174,-3.506558,7.390144,6.789793,-1.771957,?,?,2.564949,-2.302585,3.970292,4.672829,3.044522,3.258097,4.077537,0,2.613007,3.688879,N
2.302585,2.944439,1.386294,1.791759,1.94591,?,2.397895,-1.427116,?,?,1.609438,-0.798508,3.526361,1.098612,-1.609438,3.663562,0,?,?,2.921547,4.094345,11.110131,-0.994252,5.252273,-3.912023,8.21976,7.015784,-1.309333,?,?,3.218876,-1.771957,4.248495,4.795791,3.044522,3.583519,4.158883,0,3.218876,3.806662,N
?,1.609438,0,?,?,?,1.098612,0,?,?,0.693147,-0.400478,2.397895,0,?,?,0,?,?,?,?,?,?,?,?,?,?,-1.108663,?,?,2.302585,-2.407946,?,?,?,?,3.496508,0,?,?,N
?,2.197225,?,?,?,?,2.079442,0,?,?,0,-2.040221,2.833213,0,?,?,0,?,?,?,?,?,?,?,?,?,?,-2.040221,?,?,2.397895,-2.040221,?,?,?,?,4.143135,0,?,?,N
?,2.564949,1.94591,?,?,?,1.94591,0,?,?,1.791759,-0.150823,3.401197,0,?,?,0,?,?,?,?,?,?,?,?,?,?,-1.966113,?,?,3.218876,-2.65926,?,?,?,?,4.60517,0,?,?,N
2.772589,3.496508,1.386294,2.772589,2.397895,?,3.044522,-1.560648,?,?,2.484907,-0.562119,4.276666,0,?,4.430817,0.693147,?,?,3.12016,4.646792,12.413843,-0.235722,6.063785,-4.60517,9.523471,7.767052,-2.995732,?,?,3.970292,-1.832581,4.934474,5.673323,2.890372,3.295837,4.859812,0,3.191299,4.60517,N
0,1.098612,0,?,?,?,0.693147,-1.514128,?,?,0.693147,0,2.197225,0,?,2.197225,0,?,?,2.736314,2.704711,8.145837,-2.525729,3.931826,-2.65926,5.255462,5.441118,-0.693147,?,?,2.197225,-1.771957,3.135494,3.332205,2.302585,2.564949,2.484907,0,?,2.197225,N
0,1.098612,?,?,?,?,0.693147,-1.514128,?,?,0,-0.693147,1.609438,0,?,2.197225,0.693147,?,?,1.991976,2.772589,7.536529,-3.218876,3.401197,-2.813411,4.64612,4.763967,-0.693147,?,?,1.609438,-1.714798,2.079442,3.091042,1.098612,2.484907,2.397895,0,?,2.197225,N
?,0,0,0,?,?,0,-1.108663,?,?,0,0,0.693147,0,?,0.693147,?,?,?,2.202765,0.693147,3.588783,-4.60517,1.94591,-0.693147,0.693147,2.895359,0,?,?,1.098612,-1.771957,0.693147,1.609438,0.693147,1.386294,1.791759,0,3.506458,1.098612,N
2.995732,0,1.386294,1.791759,0.693147,?,0,-2.302585,?,?,0,0,1.609438,0,?,1.386294,0,?,?,3.493473,1.022451,5.536625,-3.506558,3.178054,-1.021651,2.646175,4.515027,0,?,?,1.791759,-3.912023,2.302585,2.639057,2.197225,1.609438,4.143135,0,4.199755,2.302585,N
2.995732,0,1.386294,1.791759,0.693147,?,0,-2.302585,?,?,0,0,1.609438,0,?,1.386294,0,?,?,3.493473,1.022451,5.536625,-3.506558,3.178054,-1.021651,2.646175,4.515027,0,?,?,1.791759,-3.912023,2.302585,2.639057,2.197225,1.609438,4.143135,0,4.199755,2.302585,N
4.317488,0,1.098612,1.386294,3.583519,?,0,-1.966113,?,?,0,0,1.386294,0,?,1.098612,0.693147,?,?,3.505557,0.693147,4.892002,-3.912023,2.890372,-0.693147,2.00148,4.198855,0,?,?,1.609438,?,2.197225,2.197225,2.197225,1.386294,6.43615,0,4.532815,1.94591,N
4.317488,0,1.098612,1.386294,3.583519,?,0,-1.966113,?,?,0,0,1.386294,0,?,1.098612,0.693147,?,?,3.505557,0.693147,4.892002,-3.912023,2.890372,-0.693147,2.00148,4.198855,0,?,?,1.609438,?,2.197225,2.197225,2.197225,1.386294,6.440947,0,4.532815,1.94591,N
?,1.609438,1.609438,?,?,?,1.098612,0,?,?,1.098612,0,2.70805,0,?,?,1.098612,?,?,?,?,?,?,?,?,?,?,-1.108663,?,?,2.639057,-2.040221,?,?,?,?,3.178054,0,?,?,N
1.386294,1.609438,?,?,2.302585,?,1.098612,-0.967584,?,?,0,-1.108663,2.397895,0,?,2.079442,?,?,?,2.994231,1.888584,6.771557,-3.218876,3.496508,-1.89712,3.881151,4.882802,-1.108663,?,?,2.302585,-2.040221,2.833213,2.772589,2.197225,1.94591,3.178054,0,4.017464,2.079442,N
0,2.944439,1.098612,?,?,?,2.302585,-0.261365,?,?,1.609438,-0.693147,3.555348,1.791759,-0.579818,2.564949,1.098612,?,?,2.983153,3.018472,9.020372,-2.040221,4.442651,-2.995732,6.130008,6.001836,-0.510826,?,?,3.295837,-0.400478,3.637586,3.850148,2.564949,2.639057,2.70805,0,?,2.564949,N
?,4.234107,2.079442,?,?,?,3.555348,0,?,?,2.397895,-1.171183,4.94876,2.944439,-0.634878,?,1.098612,?,?,?,?,?,?,?,?,?,?,-0.616186,?,?,4.682131,-0.820981,?,?,?,?,4.382027,0,?,?,N
1.791759,1.94591,0.693147,0.693147,1.94591,?,1.386294,-1.89712,?,?,0.693147,-0.693147,2.833213,0,?,3.218876,?,?,?,3.063858,2.995732,9.055102,-1.966113,4.564348,-2.995732,6.164724,6.05938,-1.386294,?,?,2.70805,-2.302585,3.688879,4.025352,2.397895,2.397895,3.73767,0,3.276012,3.295837,N
1.386294,2.995732,2.079442,0.693147,0.693147,?,2.484907,-1.309333,?,?,1.609438,-0.867501,3.871201,0,?,3.73767,?,?,?,3.913222,3.292126,10.49769,-0.798508,5.389072,-3.218876,7.607317,7.205479,-2.525729,?,?,3.637586,-1.469676,4.59512,4.787492,3.828641,3.218876,3.951244,0,2.163323,3.78419,N
1.386294,2.397895,1.386294,?,1.098612,?,1.791759,-1.386294,?,?,1.386294,-0.400478,3.091042,1.386294,-0.510826,3.178054,0.693147,?,?,3.271089,2.934389,9.140283,-1.771957,4.615121,-2.995732,6.249917,6.205769,-0.400478,?,?,2.890372,-1.660731,3.7612,4.060443,2.772589,2.639057,3.465736,0,2.407846,3.178054,N
2.70805,2.397895,1.386294,?,?,2.995732,1.791759,-1.108663,2.302585,0.693147,1.609438,-0.18633,3.332205,0,?,2.890372,?,?,?,3.2745,2.85934,8.993873,-1.89712,4.624973,-2.813411,6.103498,6.134265,-1.771957,1.609438,2.302585,3.178054,-1.89712,3.465736,4.248495,2.397895,2.484907,3.663562,0,?,2.890372,N
2.772589,2.564949,1.386294,?,0,3.178054,1.94591,-0.994252,2.484907,0.693147,1.791759,-0.150823,3.433987,1.791759,-0.18633,2.944439,?,?,?,3.366261,2.959587,9.28492,-1.660731,4.744932,-2.995732,6.394543,6.325559,-0.150823,1.791759,2.484907,3.258097,-1.771957,3.583519,4.369448,2.639057,2.70805,3.73767,0,1.609438,2.944439,N
0.693147,1.098612,0,?,0,?,0.693147,-1.237874,?,?,0.693147,0,1.609438,0,?,1.94591,1.098612,?,?,2.878637,1.728109,6.333173,-3.506558,3.178054,-1.714798,3.442659,4.60597,-0.693147,?,?,1.609438,-1.714798,2.197225,2.70805,2.079442,2.302585,2.397895,0,2.525729,1.94591,N
0,1.098612,0.693147,?,?,1.386294,0.693147,-1.771957,0.693147,0.693147,0.693147,0,1.94591,0,?,2.484907,0,?,?,3.605498,1.991976,7.590403,-2.407946,4.007333,-1.966113,4.700026,5.597977,-0.693147,0,0.693147,1.94591,-2.040221,3.091042,3.496508,2.890372,2.484907,2.70805,0,?,2.484907,N
1.386294,1.098612,0.693147,?,?,1.386294,0.693147,-1.514128,0.693147,0.693147,0.693147,0,1.791759,0,?,2.197225,0,?,?,2.783776,1.860975,6.505141,-3.506558,3.258097,-1.832581,3.614695,4.644391,-0.693147,0,0.693147,1.791759,-2.040221,2.302585,2.772589,1.94591,2.197225,2.772589,0,?,2.197225,N
0.693147,1.609438,1.098612,?,1.098612,2.079442,1.098612,-1.203973,1.386294,0.693147,1.098612,0,2.397895,0,?,2.302585,?,?,?,3.507358,1.252763,6.012859,-3.218876,3.332205,-1.237874,3.122365,4.760121,-1.108663,0.693147,1.386294,2.302585,-1.714798,2.397895,2.833213,2.397895,1.94591,2.833213,0,3.138966,2.302585,N
?,0,?,?,?,?,0,-1.108663,?,?,0,0,0,0,?,1.098612,?,?,?,2.848971,0.916291,4.681761,-4.60517,2.564949,-0.916291,1.791759,3.765609,0,?,?,0.693147,-1.609438,1.609438,2.079442,1.609438,1.609438,1.609438,0,?,1.098612,N
?,1.609438,0,?,?,2.079442,1.098612,-1.660731,1.386294,0.693147,0.693147,-0.400478,2.397895,0,?,2.772589,0.693147,?,?,3.014554,2.752386,8.519666,-2.207275,4.219508,-2.813411,5.62931,5.767164,-1.108663,0.693147,1.386294,2.302585,-1.832581,3.135494,3.806662,2.397895,2.70805,2.944439,0,?,2.772589,N
2.833213,3.555348,1.098612,?,?,3.871201,3.091042,-0.733969,3.178054,0.693147,2.995732,-0.094311,4.143135,0,?,3.828641,?,?,?,3.582963,3.714304,11.011568,-0.71335,5.529429,-3.912023,8.121195,7.297233,-2.995732,2.484907,3.178054,3.7612,-1.07881,4.615121,5.01728,3.465736,3.258097,4.174387,0,?,3.828641,N
3.178054,3.044522,1.609438,1.94591,2.944439,3.688879,2.397895,-1.660731,2.995732,0.693147,1.609438,-0.798508,3.806662,0,?,3.951244,?,?,?,4.015842,3.035434,10.086807,-0.967584,5.342334,-2.995732,7.196439,7.051353,-2.407946,2.302585,2.995732,3.583519,-2.207275,4.26268,4.927254,3.367296,2.833213,4.644391,0,3.506458,4.077537,N
3.135494,2.944439,1.609438,1.94591,2.772589,3.583519,2.302585,-1.560648,2.890372,0.693147,1.609438,-0.693147,3.688879,0,?,3.713572,?,?,?,3.86828,2.946542,9.761416,-1.203973,5.129899,-2.995732,6.871039,6.814872,-2.302585,2.197225,2.890372,3.465736,-2.207275,4.025352,4.727388,3.218876,2.833213,4.488636,0,3.581851,3.871201,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,?,?,?,?,?,?,?,?,0.693147,?,?,0.693147,0,?,?,0.693147,0,?,0.693147,?,0.693147,0,0,?,?,N
?,1.098612,0,?,?,1.386294,0.693147,-1.609438,0.693147,0.693147,0.693147,0,1.791759,0,?,2.302585,0,?,?,2.821379,1.860975,6.54289,-3.218876,3.295837,-1.832581,3.652475,4.682131,-0.693147,0,0.693147,1.791759,-1.771957,2.302585,2.833213,1.94591,2.197225,2.484907,0,?,2.302585,N
0,1.098612,0,?,?,1.386294,0.693147,-1.237874,0.693147,0.693147,0.693147,0,1.609438,0,?,1.94591,0,?,?,3.034472,2.014903,7.064049,-2.995732,3.526361,-2.040221,4.173618,5.049151,-0.693147,0,0.693147,1.609438,-1.609438,2.70805,2.944439,2.484907,2.484907,2.302585,0,?,1.94591,N
0,1.098612,0.693147,?,?,1.386294,0.693147,-1.386294,0.693147,0.693147,0.693147,0,1.791759,0,?,2.079442,0,?,?,2.994732,2.325325,7.645771,-2.65926,3.7612,-2.302585,4.755399,5.320372,-0.693147,0,0.693147,1.791759,-1.714798,2.944439,3.178054,2.564949,2.639057,2.397895,0,?,2.079442,N
0.693147,1.098612,0,?,?,1.386294,0.693147,-0.916291,0.693147,0.693147,0.693147,0,1.609438,0,?,1.609438,?,?,?,2.290513,1.658228,5.607382,-3.912023,2.70805,-1.660731,2.71734,3.949126,-0.693147,0,0.693147,1.609438,-1.514128,1.791759,2.197225,1.386294,1.94591,2.197225,0,?,1.609438,N
0,1.098612,?,?,?,1.386294,0.693147,-0.916291,0.693147,0.693147,0,-0.693147,1.791759,0,?,1.609438,?,?,?,2.723267,1.609438,5.942117,-3.506558,2.995732,-1.609438,3.05164,4.332705,-0.693147,0,0.693147,1.791759,-1.386294,2.302585,2.302585,1.94591,1.94591,2.079442,0,?,1.609438,N
0,1.098612,0.693147,?,?,1.386294,0.693147,-1.386294,0.693147,0.693147,0.693147,0,1.791759,0,?,2.079442,0,?,?,3.017983,2.325325,7.668762,-2.65926,3.78419,-2.302585,4.778367,5.343386,-0.693147,0,0.693147,1.791759,-1.714798,2.944439,3.218876,2.564949,2.639057,2.397895,0,?,2.079442,N
2.302585,1.609438,2.302585,0.693147,1.386294,2.079442,1.098612,-2.525729,1.386294,0.693147,0.693147,-0.400478,3.044522,0,?,3.555348,0,?,?,3.968592,2.926918,9.821997,-1.108663,5.204007,-2.995732,6.931628,6.895258,-1.108663,0.693147,1.386294,2.995732,-2.813411,4.143135,4.779123,3.295837,2.772589,3.970292,0,2.683074,3.610918,N
0,1.609438,0,?,?,2.079442,1.098612,-1.386294,1.386294,0.693147,0.693147,-0.400478,2.397895,0,?,2.484907,?,?,?,2.253395,2.379546,7.012313,-3.506558,3.295837,-2.407946,4.12196,4.632785,-1.108663,0.693147,1.386294,2.302585,-1.609438,2.484907,2.70805,1.609438,2.197225,2.70805,0,?,2.484907,N
0,0,0,?,1.609438,?,0,-1.966113,?,?,0,0,1.386294,0,?,1.94591,?,?,?,2.640485,2.277267,7.19536,-2.995732,3.555348,-2.302585,4.305011,4.918081,0,?,?,1.609438,-2.65926,2.564949,3.091042,1.791759,2.197225,2.70805,0,3.729781,1.94591,N
2.944439,3.7612,2.397895,1.098612,2.079442,3.951244,3.295837,-1.714798,3.178054,0.774727,3.044522,-0.248461,4.727388,2.397895,-0.967584,4.976734,?,?,?,4.413889,3.855453,12.124862,0.262364,6.336826,-3.912023,9.23449,8.269344,-0.891598,2.639057,3.258097,4.477337,-1.89712,5.356586,5.866468,4.418841,3.610918,5.17615,0,1.953028,4.997212,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,0,?,?,?,?,?,?,?,0,?,?,?,0,?,?,0.693147,-1.108663,?,0,?,0,1.098612,0,?,0,N
?,0,0.693147,?,0,?,0,-1.386294,?,?,0,0,1.098612,0,?,1.386294,?,?,?,2.710048,1.856298,6.422841,-3.506558,3.258097,-1.832581,3.532518,4.566533,0,?,?,1.386294,-1.966113,2.079442,2.890372,1.609438,2.079442,1.94591,0,2.995732,1.386294,N
1.098612,1.94591,0.693147,0,0.693147,2.484907,1.386294,-1.171183,1.791759,0.693147,0.693147,-0.693147,2.772589,0,?,2.484907,?,?,?,2.802148,2.931194,8.664754,-2.302585,4.174387,-2.995732,5.774396,5.733568,-1.386294,1.098612,1.791759,2.639057,-1.609438,3.401197,3.555348,2.484907,2.70805,2.995732,0,2.995732,2.564949,N
?,0,?,?,1.609438,?,0,0,?,?,0,0,0,0,?,0,?,?,?,?,?,?,?,0,?,?,?,0,?,?,0.693147,-2.040221,?,0,?,0,2.079442,0,4.422809,0,N
?,0,0,?,?,?,0,-1.108663,?,?,0,0,1.098612,0,?,1.098612,?,?,?,2.453588,0.693147,3.840097,-4.60517,2.197225,-0.693147,0.947789,3.146735,0,?,?,1.386294,-1.609438,1.386294,1.609438,1.098612,1.098612,1.609438,0,?,1.098612,N
?,0,?,?,0,?,0,0,?,?,0,0,0,0,?,0,?,?,?,?,?,?,?,0,?,?,?,0,?,?,0.693147,-1.386294,?,0,?,0,1.386294,0,3.912023,0,N
?,0,0,0,0,?,0,-0.693147,?,?,0,0,0.693147,0,?,0,?,?,?,2.553344,1.252763,5.05879,-4.60517,2.564949,-1.237874,2.16791,3.805996,0,?,?,1.098612,-1.609438,1.386294,2.197225,1.386294,1.94591,1.609438,0,4.199755,0.693147,N
?,1.098612,0,?,?,1.386294,0.693147,-1.108663,0.693147,0.693147,0.693147,0,1.609438,0,?,1.791759,0,?,?,2.942331,2.033398,7.007953,-2.995732,3.465736,-2.040221,4.117573,4.975008,-0.693147,0,0.693147,1.609438,-1.386294,2.639057,2.890372,2.397895,2.484907,2.079442,0,?,1.791759,N
0,1.098612,?,?,?,1.386294,0.693147,-0.916291,0.693147,0.693147,0,-0.693147,1.791759,0,?,1.609438,0,?,?,2.030776,2.079442,6.189393,-3.912023,2.833213,-2.040221,3.299165,4.10989,-0.693147,0,0.693147,1.791759,-1.386294,2.079442,2.197225,1.386294,2.079442,2.079442,0,?,1.609438,N
1.098612,1.098612,0,?,0,1.386294,0.693147,-1.771957,0.693147,0.693147,0,-0.693147,2.079442,0,?,2.484907,?,?,?,2.740195,3.113515,8.967031,-2.120264,4.330733,-3.218876,6.076656,5.853523,-0.693147,0,0.693147,2.079442,-2.207275,3.295837,3.89182,2.197225,2.70805,2.890372,0,2.039921,2.484907,N
2.564949,2.944439,1.386294,0,2.833213,3.465736,2.302585,-1.347074,2.484907,0.982078,1.791759,-0.510826,3.806662,2.079442,-0.248461,3.610918,1.098612,?,?,4.15982,3.414114,10.988394,-0.430783,5.802118,-3.506558,8.098023,7.574122,-0.223144,2.302585,2.772589,3.610918,-1.966113,4.70048,5.398163,3.637586,3.044522,4.26268,0,3.487987,3.637586,N
?,1.098612,?,?,?,1.386294,0.693147,-0.693147,0.693147,0.693147,0,-0.693147,1.609438,0,?,1.386294,1.098612,?,?,2.374906,1.386294,5.147959,-4.60517,2.484907,-1.386294,2.257588,3.761665,-0.693147,0,0.693147,1.609438,-1.108663,1.386294,2.079442,1.386294,2.079442,1.791759,0,?,1.386294,N
?,1.098612,0,?,2.197225,1.386294,0.693147,-1.237874,0.693147,0.693147,0,-0.693147,1.791759,0,?,1.94591,1.098612,?,?,2.284421,2.397895,7.080026,-3.218876,3.295837,-2.407946,4.189655,4.682131,-0.693147,0,0.693147,1.791759,-2.207275,2.302585,2.833213,1.609438,2.397895,2.890372,0,4.029806,1.94591,N
?,0,?,?,?,?,0,-0.693147,?,?,0,0,0,0,?,0.693147,0,?,?,2.047693,0.693147,3.434632,-4.60517,1.791759,-0.693147,0.542324,2.741485,0,?,?,0.693147,-1.386294,0.693147,1.386294,0.693147,1.386294,1.386294,0,?,0.693147,N
0,0,0,?,?,?,0,-1.386294,?,?,0,0,0.693147,0,?,1.386294,0,?,?,2.332144,1.386294,5.104975,-4.60517,2.564949,-1.386294,2.214846,3.718681,0,?,?,1.098612,-1.966113,1.386294,2.197225,1.098612,1.791759,1.94591,0,?,1.386294,N
2.197225,1.94591,0,?,?,2.302585,1.386294,-1.560648,1.386294,0.916291,0.693147,-0.693147,2.564949,0,?,2.944439,0,?,?,2.463853,2.970414,8.404407,-2.525729,3.970292,-2.995732,5.514033,5.433984,-1.386294,1.098612,1.609438,2.397895,-2.040221,2.564949,3.688879,1.609438,2.70805,3.401197,0,?,2.944439,N
?,2.484907,0,1.098612,?,2.639057,1.94591,-0.820981,1.791759,0.845868,0.693147,-1.237874,2.944439,1.609438,-0.400478,2.564949,0.693147,?,?,3.092405,2.484907,8.062386,-2.407946,4.007333,-2.525729,5.172017,5.577463,-0.34249,1.386294,1.94591,2.639057,-0.941609,2.890372,3.610918,2.484907,2.772589,2.890372,0,2.931194,2.772589,N
?,0,0,?,?,?,0,-1.108663,?,?,0,0,0.693147,0,?,1.098612,0,?,?,2.252344,1.386294,5.024933,-4.60517,2.484907,-1.386294,2.134166,3.638638,0,?,?,1.098612,-1.609438,1.386294,2.079442,1.098612,1.791759,1.609438,0,?,1.098612,N
?,0,0,?,?,?,0,-1.609438,?,?,0,0,0.693147,0,?,1.609438,0,?,?,2.674149,1.84055,6.355535,-3.506558,3.178054,-1.832581,3.465111,4.515027,0,?,?,1.098612,-1.966113,1.94591,2.833213,1.609438,2.197225,1.94591,0,?,1.609438,N
?,1.098612,0.693147,?,?,1.386294,0.693147,-0.916291,0.693147,0.693147,0.693147,0,1.791759,0,?,1.609438,0,?,?,2.368373,1.541159,5.449019,-3.912023,2.70805,-1.560648,2.558776,3.908617,-0.693147,0,0.693147,1.791759,-1.237874,1.386294,2.397895,1.098612,1.94591,1.94591,0,?,1.609438,N
1.098612,3.258097,0.693147,1.386294,0,3.465736,2.639057,-1.07881,2.302585,1.163151,1.609438,-1.021651,3.73767,2.197225,-0.478036,3.610918,0,?,?,3.280535,3.78419,10.849062,-0.941609,5.379897,-3.912023,7.958689,7.06487,-0.446287,2.397895,2.772589,3.401197,-1.203973,4.382027,4.919981,2.995732,3.091042,3.850148,0,2.476538,3.713572,N
?,0,?,?,?,?,0,-1.386294,?,?,0,0,0,0,?,1.386294,0,?,?,2.234306,1.89762,6.028592,-3.912023,2.890372,-1.89712,3.1381,4.13148,0,?,?,0.693147,-1.771957,1.609438,2.564949,1.098612,2.079442,1.791759,0,?,1.386294,N
?,1.098612,0,1.386294,1.386294,1.386294,0.693147,-1.514128,0.693147,0.693147,0,-0.693147,1.94591,0,?,1.609438,0,?,?,2.008214,3.439456,8.887158,-2.525729,4.110874,-3.506558,5.996775,5.447814,-0.693147,0,0.693147,1.94591,-2.040221,2.833213,3.78419,1.098612,2.397895,2.70805,0,4.119687,2.197225,N
1.791759,2.302585,1.098612,0,1.386294,2.302585,1.791759,-1.514128,1.386294,0.916291,1.609438,-0.18633,2.944439,0,?,3.258097,0,?,?,3.074081,3.323236,9.720376,-1.609438,4.762174,-3.218876,6.829999,6.397146,-1.771957,1.098612,1.609438,2.70805,-1.89712,3.610918,4.382027,2.639057,3.044522,3.663562,0,2.780061,3.295837,N
0,2.197225,1.098612,1.386294,?,2.079442,1.791759,-1.714798,1.386294,0.693147,1.386294,-0.400478,2.944439,1.098612,-0.916291,3.401197,0,?,?,2.982647,3.496508,9.975648,-1.514128,4.836282,-3.506558,7.085274,6.479139,-0.693147,0.693147,1.386294,2.70805,-1.832581,3.496508,4.532599,2.484907,3.178054,3.610918,0,2.464704,3.526361,N
