@relation CM1-weka.filters.unsupervised.attribute.NumericTransform-R1-40-Cjava.lang.Math-Mlog

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PATHOLOGICAL_COMPLEXITY numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
?,0,0,?,?,?,0,-1.108663,?,?,0,0,0.693147,0,?,1.098612,?,?,?,1.673351,0.405465,2.484907,?,1.386294,-0.400478,-0.400478,2.079442,0,?,?,1.098612,-1.386294,0,1.098612,0,1.098612,1.386294,0,?,1.098612,N
?,0,?,?,2.197225,?,0,-1.386294,?,?,0,0,0,0,?,1.386294,?,?,?,?,?,?,?,1.098612,?,?,1.558145,0,?,?,0.693147,-1.966113,?,1.098612,?,1.098612,1.94591,0,4.237434,1.386294,N
1.609438,2.944439,1.609438,1.94591,3.663562,3.526361,2.302585,-2.65926,2.772589,0.756122,2.079442,-0.223144,4.110874,2.079442,-0.248461,4.844187,2.890372,?,?,4.821249,3.367641,11.556566,0.182322,6.265301,-3.506558,8.666194,8.188892,-0.223144,2.197225,2.833213,3.970292,-2.813411,5.393628,5.723585,4.51086,3.178054,5.187386,0,3.280535,4.89784,N
1.098612,2.197225,1.098612,1.791759,1.386294,2.772589,1.609438,-2.407946,2.079442,0.693147,1.609438,0,3.496508,0,?,3.89182,2.079442,?,?,4.627225,2.492379,9.612117,-0.891598,5.351858,-2.525729,6.721751,7.11966,-1.609438,1.386294,2.079442,3.401197,-2.525729,4.330733,4.905275,3.78419,2.639057,4.143135,0,2.830268,4.007333,Y
2.564949,1.94591,1.386294,0,1.609438,2.484907,1.386294,-2.407946,1.791759,0.693147,1.386294,0,3.135494,0,?,3.806662,?,?,?,4.596936,2.802754,10.202613,-0.597837,5.56452,-2.813411,7.31224,7.399783,-1.386294,1.098612,1.791759,3.044522,-2.813411,4.543295,5.117994,4.043051,2.995732,4.174387,0,2.464704,3.828641,N
4.204693,3.367296,2.302585,3.295837,3.713572,4.025352,2.70805,-2.040221,3.332205,0.693147,2.70805,0,4.330733,2.70805,0,4.521789,0.693147,?,?,3.836653,4.043051,11.922854,-0.127833,6.144186,-3.912023,9.032482,7.879802,0,2.639057,3.332205,4.143135,-2.65926,5.257495,5.613128,3.465736,2.944439,5.429346,0,3.749504,4.779123,N
2.197225,1.94591,?,1.94591,2.397895,2.484907,1.386294,-1.832581,1.791759,0.693147,0,-1.386294,2.639057,1.386294,0,2.890372,1.386294,?,?,3.178054,2.733068,8.644724,-2.120264,4.330733,-2.65926,5.754349,5.911366,0,1.098612,1.791759,2.484907,-2.407946,3.218876,3.931826,2.564949,2.772589,3.828641,0,3.912023,3.218876,N
2.70805,2.397895,1.386294,2.197225,3.091042,2.995732,1.791759,-2.040221,2.302585,0.693147,1.791759,0,3.401197,0,?,3.583519,1.098612,?,?,3.846738,3.066191,9.979359,-1.07881,5.204007,-2.995732,7.088985,6.913031,-1.771957,1.609438,2.302585,3.258097,-2.65926,4.110874,4.795791,3.295837,2.944439,4.418841,0,3.834494,3.806662,N
?,0,0,0,0,?,0,-1.771957,?,?,0,0,0.693147,0,?,1.609438,0,?,?,2.252344,1.098612,4.449568,-4.60517,2.197225,-1.108663,1.558145,3.350956,0,?,?,1.098612,-2.040221,1.098612,1.791759,1.098612,1.791759,2.079442,0,3.352357,1.791759,N
1.791759,1.609438,0,1.386294,?,2.079442,1.098612,-2.120264,1.386294,0.693147,1.098612,0,2.639057,0,?,3.091042,?,?,?,3.190888,2.643334,8.477853,-2.207275,4.234107,-2.65926,5.587473,5.834343,-1.108663,0.693147,1.386294,2.564949,-2.407946,3.401197,3.663562,2.772589,2.70805,3.496508,0,2.733068,3.258097,N
3.044522,1.94591,1.386294,2.302585,3.091042,2.484907,1.386294,-2.302585,1.791759,0.693147,0.693147,-0.693147,2.944439,0,?,3.401197,0.693147,?,?,3.81441,3.232384,10.279085,-0.967584,5.26269,-3.218876,7.388711,7.046787,-1.386294,1.098612,1.791759,2.833213,-2.995732,4.317488,4.770685,3.610918,3.218876,4.430817,0,3.943715,3.688879,N
0.693147,0,?,0,0,?,0,-1.771957,?,?,0,0,0,0,?,1.609438,0,?,?,2.046402,0.405465,2.857045,?,1.609438,-0.400478,-0.030459,2.451867,0,?,?,0.693147,-2.302585,0.693147,1.098612,0.693147,1.098612,2.302585,0,3.352357,1.791759,N
2.197225,1.94591,0,1.791759,2.302585,2.484907,1.386294,-1.714798,1.791759,0.693147,0.693147,-0.693147,2.639057,0,?,2.772589,?,?,?,3.128513,3.253857,9.636639,-1.609438,4.691348,-3.218876,6.746271,6.382594,-1.386294,1.098612,1.791759,2.484907,-2.302585,3.713572,4.219508,2.944439,3.178054,3.73767,0,3.912023,3.091042,N
0.693147,0,?,0,0,?,0,-1.771957,?,?,0,0,0,0,?,1.609438,0,?,?,2.046402,0.405465,2.857045,?,1.609438,-0.400478,-0.030459,2.451867,0,?,?,0.693147,-2.302585,0.693147,1.098612,0.693147,1.098612,2.302585,0,3.352357,1.791759,N
2.302585,1.94591,0,1.94591,2.302585,2.484907,1.386294,-1.714798,1.791759,0.693147,0.693147,-0.693147,2.639057,0,?,2.70805,?,?,?,3.128513,3.253857,9.636639,-1.609438,4.691348,-3.218876,6.746271,6.382594,-1.386294,1.098612,1.791759,2.484907,-2.407946,3.713572,4.219508,2.944439,3.178054,3.7612,0,3.972742,3.091042,N
3.828641,2.944439,2.079442,3.555348,3.433987,3.583519,2.302585,-2.040221,2.890372,0.693147,2.079442,-0.223144,3.871201,0,?,3.688879,?,?,?,4.423289,3.443618,11.310243,-0.139262,5.988961,-3.506558,8.419871,7.866768,-2.302585,2.197225,2.890372,3.688879,-2.65926,5.030438,5.505332,4.189655,3.295837,5.030438,0,4.131319,4.317488,N
0.693147,0,?,0,0,?,0,-1.771957,?,?,0,0,0,0,?,1.609438,0,?,?,2.046402,0.405465,2.857045,?,1.609438,-0.400478,-0.030459,2.451867,0,?,?,0.693147,-2.302585,0.693147,1.098612,0.693147,1.098612,2.302585,0,3.352357,1.791759,N
0.693147,0,?,0,0,?,0,-1.771957,?,?,0,0,0,0,?,1.609438,0,?,?,2.046402,0.405465,2.857045,?,1.609438,-0.400478,-0.030459,2.451867,0,?,?,0.693147,-2.302585,0.693147,1.098612,0.693147,1.098612,2.302585,0,3.352357,1.791759,N
2.079442,1.098612,0.693147,2.079442,2.639057,?,0.693147,-2.302585,?,?,0,-0.693147,2.197225,0,?,2.484907,1.098612,?,?,3.526066,2.721953,8.970016,-1.771957,4.60517,-2.65926,6.079636,6.248024,-0.693147,?,?,2.197225,-2.995732,3.526361,4.189655,2.944439,2.833213,3.7612,0,4.169761,2.995732,N
0,0,?,0,1.94591,?,0,-1.771957,?,?,0,0,0,0,?,1.609438,0,?,?,2.047693,0.693147,3.434632,-4.60517,1.791759,-0.693147,0.542324,2.741485,0,?,?,0.693147,-2.65926,0.693147,1.386294,0.693147,1.386294,2.70805,0,4.119687,1.791759,N
3.496508,2.397895,1.609438,2.890372,3.332205,2.995732,1.791759,-2.302585,2.302585,0.693147,1.386294,-0.400478,3.367296,0,?,3.78419,0.693147,?,?,4.269558,3.550766,11.371066,-0.18633,5.940171,-3.506558,8.480693,7.820335,-1.771957,1.609438,2.302585,3.218876,-2.995732,4.905275,5.501258,4.127134,3.465736,4.820282,0,3.93398,4.127134,N
2.302585,2.197225,0,1.609438,?,2.772589,1.609438,-1.966113,2.079442,0.693147,1.609438,0,3.465736,0,?,3.433987,?,?,?,3.792338,2.80699,9.406225,-1.427116,4.94876,-2.813411,6.515853,6.599231,-1.609438,1.386294,2.079442,3.367296,-2.207275,4.234107,4.276666,3.218876,2.484907,3.850148,0,2.631169,3.583519,N
3.218876,2.397895,1.386294,2.397895,3.044522,2.995732,1.791759,-1.714798,2.302585,0.693147,1.098612,-0.693147,3.178054,0,?,3.091042,0.693147,?,?,3.22843,2.993229,9.215031,-1.771957,4.543295,-2.995732,6.324664,6.221802,-1.771957,1.609438,2.302585,2.995732,-2.525729,3.637586,4.025352,2.995732,3.044522,4.382027,0,4.081935,3.496508,N
2.197225,1.94591,1.386294,0.693147,2.564949,2.484907,1.386294,-1.714798,1.791759,0.693147,1.386294,0,2.772589,0,?,2.995732,?,?,?,3.831463,2.670002,9.171368,-1.514128,4.804021,-2.65926,6.280995,6.501365,-1.386294,1.098612,1.791759,2.639057,-2.407946,3.637586,4.430817,3.218876,2.944439,3.806662,0,3.757939,3.091042,N
2.302585,1.098612,0.693147,0.693147,1.386294,1.386294,0.693147,-2.65926,0.693147,0.693147,0.693147,0,1.94591,0,?,3.218876,0,?,?,3.88814,2.806386,9.501047,-1.309333,4.997212,-2.813411,6.610669,6.694562,-0.693147,0,0.693147,1.94591,-2.995732,4.158883,4.430817,3.367296,2.70805,3.73767,0,2.962692,3.295837,N
1.791759,1.098612,0,1.609438,1.386294,1.386294,0.693147,-2.040221,0.693147,0.693147,0,-0.693147,1.791759,0,?,2.302585,1.386294,?,?,3.046901,2.282382,7.611828,-2.65926,3.806662,-2.302585,4.721441,5.329428,-0.693147,0,0.693147,1.791759,-2.525729,2.639057,3.433987,2.302585,2.639057,3.258097,0,3.857989,2.70805,N
1.791759,1.098612,0,1.609438,1.386294,1.386294,0.693147,-2.040221,0.693147,0.693147,0,-0.693147,1.791759,0,?,2.302585,1.386294,?,?,3.046901,2.282382,7.611828,-2.65926,3.806662,-2.302585,4.721441,5.329428,-0.693147,0,0.693147,1.791759,-2.525729,2.639057,3.433987,2.302585,2.639057,3.258097,0,3.857989,2.70805,N
0.693147,0,?,1.098612,1.098612,?,0,-2.040221,?,?,0,0,0,0,?,1.609438,1.098612,?,?,1.757858,0.693147,3.145014,?,1.609438,-0.693147,0.254642,2.451867,0,?,?,0.693147,-2.65926,0,1.386294,0,1.386294,2.639057,0,3.999118,2.079442,N
1.94591,1.609438,0,1.386294,2.079442,2.079442,1.098612,-1.771957,1.386294,0.693147,0.693147,-0.400478,2.484907,0,?,2.639057,0,?,?,3.43108,2.154085,7.738074,-2.407946,4.025352,-2.120264,4.847724,5.584511,-1.108663,0.693147,1.386294,2.397895,-2.407946,2.772589,3.688879,2.564949,2.639057,3.526361,0,3.831897,2.890372,N
2.995732,2.397895,1.386294,1.386294,2.772589,2.890372,1.791759,-1.660731,2.079442,0.81093,1.609438,-0.18633,3.091042,1.098612,-0.916291,3.295837,1.386294,?,?,3.985459,2.701361,9.388573,-1.309333,4.941642,-2.65926,6.498207,6.686996,-0.693147,1.609438,2.197225,2.890372,-2.407946,3.73767,4.584967,3.433987,3.091042,4.219508,0,3.75068,3.433987,N
1.098612,0,0,1.098612,1.098612,?,0,-2.207275,?,?,0,0,0.693147,0,?,1.791759,1.098612,?,?,3.186353,1.609438,6.405344,-3.218876,3.332205,-1.609438,3.514824,4.795873,0,?,?,1.098612,-3.506558,2.302585,2.890372,2.302585,2.302585,3.465736,0,3.912023,2.197225,N
2.639057,1.94591,1.098612,1.098612,2.484907,2.484907,1.386294,-1.771957,1.791759,0.693147,1.386294,0,2.772589,0,?,2.995732,?,?,?,3.857567,2.408745,8.674293,-1.714798,4.574711,-2.407946,5.783917,6.265966,-1.386294,1.098612,1.791759,2.639057,-2.525729,3.526361,4.143135,3.258097,2.833213,3.912023,0,3.757939,3.135494,N
2.944439,2.564949,1.386294,1.386294,2.890372,2.995732,1.94591,-1.514128,2.079442,0.916291,1.609438,-0.34249,3.178054,1.609438,-0.400478,3.332205,1.386294,?,?,4.017823,2.678278,9.374959,-1.309333,4.955827,-2.65926,6.484589,6.696367,-0.34249,1.791759,2.302585,2.944439,-2.407946,3.7612,4.59512,3.433987,3.044522,4.343805,0,3.78419,3.465736,N
1.94591,0,?,?,1.098612,?,0,-1.108663,?,?,0,0,0,0,?,1.098612,?,?,?,2.298577,1.252763,4.804349,-4.60517,2.397895,-1.237874,1.913977,3.551627,0,?,?,0.693147,-2.65926,0.693147,2.197225,0.693147,1.94591,2.639057,0,3.912023,1.098612,N
3.583519,3.135494,2.079442,3.044522,3.367296,3.688879,2.484907,-1.714798,2.890372,0.797507,2.079442,-0.400478,3.871201,1.609438,-1.021651,3.806662,1.386294,?,?,4.230913,3.270329,10.771519,-0.510826,5.66296,-3.218876,7.881148,7.501193,-0.867501,2.397895,2.995732,3.637586,-2.525729,4.543295,5.267858,3.912023,3.332205,4.962845,0,3.963286,4.189655,N
3.091042,0,1.609438,?,3.044522,?,0,-3.506558,?,?,0,0,2.995732,0,?,3.526361,0,?,?,4.301088,2.850128,10.001807,-0.84397,5.442418,-2.813411,7.111439,7.151438,0,?,?,3.044522,-4.60517,4.584967,4.890349,3.526361,2.484907,4.356709,0,3.642312,3.526361,N
1.098612,1.098612,?,0.693147,0.693147,1.386294,0.693147,-1.89712,0.693147,0.693147,0,-0.693147,1.609438,0,?,2.397895,0.693147,?,?,2.388763,2.484907,7.35857,-3.218876,3.465736,-2.525729,4.468204,4.873669,-0.693147,0,0.693147,1.609438,-2.207275,2.302585,3.091042,1.609438,2.484907,2.944439,0,3.283539,2.564949,N
1.098612,1.098612,?,0.693147,0.693147,1.386294,0.693147,-1.89712,0.693147,0.693147,0,-0.693147,1.609438,0,?,2.397895,0.693147,?,?,2.850128,2.484907,7.819809,-2.65926,3.871201,-2.525729,4.929425,5.33489,-0.693147,0,0.693147,1.609438,-2.207275,2.772589,3.465736,2.079442,2.484907,2.944439,0,3.283539,2.564949,N
2.197225,2.70805,1.386294,2.639057,3.091042,3.332205,2.079442,-1.609438,2.639057,0.693147,1.791759,-0.287682,3.401197,1.386294,-0.84397,3.295837,1.791759,?,?,3.563033,2.620311,8.803155,-1.832581,4.532599,-2.65926,5.912773,6.183076,-0.693147,1.94591,2.639057,3.178054,-2.207275,3.367296,4.158883,2.944439,2.890372,4.290459,0,4.045504,3.713572,N
1.609438,1.098612,0,1.386294,2.484907,1.386294,0.693147,-1.966113,0.693147,0.693147,0.693147,0,1.609438,0,?,2.302585,1.098612,?,?,2.747271,1.89762,6.541506,-3.506558,3.258097,-1.89712,3.651178,4.644391,-0.693147,0,0.693147,1.609438,-2.813411,2.079442,2.890372,1.791759,2.302585,3.465736,0,4.119687,2.639057,N
0,1.098612,?,1.098612,1.098612,1.386294,0.693147,-1.771957,0.693147,0.693147,0,-0.693147,1.609438,0,?,2.197225,1.098612,?,?,2.593761,2.110213,6.813972,-3.218876,3.295837,-2.120264,3.923556,4.703748,-0.693147,0,0.693147,1.609438,-2.120264,2.197225,2.890372,1.791759,2.397895,2.833213,0,3.688879,2.484907,N
0,1.098612,?,1.098612,1.098612,1.386294,0.693147,-1.771957,0.693147,0.693147,0,-0.693147,1.609438,0,?,2.197225,1.098612,?,?,3.009142,2.215937,7.440475,-2.813411,3.7612,-2.207275,4.55008,5.224886,-0.693147,0,0.693147,1.609438,-2.120264,2.70805,3.332205,2.197225,2.397895,2.833213,0,3.688879,2.484907,N
3.89182,2.944439,2.079442,1.791759,4.043051,3.401197,2.302585,-2.302585,2.484907,0.916291,1.94591,-0.356675,4.094345,2.302585,0,4.584967,0,?,?,4.835011,3.305054,11.444948,0.131028,6.186209,-3.218876,8.554576,8.139986,0,2.197225,2.70805,3.951244,-2.995732,5.147494,5.749393,4.615121,3.465736,5.351858,0,3.666889,4.644391,N
4.343805,3.89182,2.197225,2.995732,4.025352,4.543295,3.218876,-2.040221,3.828641,0.71295,3.178054,-0.040822,4.919981,2.70805,-0.544727,5.147494,1.386294,?,?,5.493555,3.135059,11.763356,0.620576,6.620073,-3.218876,8.872985,8.62845,-0.510826,3.178054,3.850148,4.736198,-2.65926,5.529429,6.2106,4.997212,3.295837,5.83773,0,3.422633,5.257495,N
0.693147,0,0.693147,?,?,?,0,-1.771957,?,?,0,0,1.609438,0,?,1.791759,?,?,?,3.643359,1.731656,7.108064,-2.65926,3.912023,-1.714798,4.217741,5.375741,0,?,?,1.791759,-2.207275,3.044522,3.367296,2.564949,1.94591,2.197225,0,?,1.791759,N
3.688879,1.609438,1.098612,0.693147,2.397895,2.079442,1.098612,-2.302585,1.386294,0.693147,1.098612,0,2.772589,0,?,3.332205,0,?,?,3.801091,2.926918,9.654519,-1.272966,4.997212,-2.995732,6.76415,6.727779,-1.108663,0.693147,1.386294,2.70805,-3.218876,4.025352,4.521789,3.401197,2.995732,4.406719,0,3.456632,3.401197,Y
3.433987,1.94591,1.94591,0,3.367296,2.484907,1.386294,-2.407946,1.791759,0.693147,1.386294,0,3.496508,0,?,3.7612,?,?,?,4.435212,2.95491,10.344765,-0.616186,5.587249,-2.995732,7.45439,7.389965,-1.386294,1.098612,1.791759,3.433987,-3.218876,4.574711,5.135798,3.871201,2.944439,4.65396,0,3.716008,3.78419,N
3.526361,1.098612,1.386294,2.397895,3.433987,1.386294,0.693147,-3.218876,0.693147,0.693147,0.693147,0,2.397895,0,?,3.583519,1.609438,?,?,3.634687,3.185526,10.005772,-1.171183,5.141664,-3.218876,7.115403,6.820169,-0.693147,0,0.693147,2.397895,-3.912023,4.025352,4.744932,3.091042,2.944439,4.727388,0,3.986202,3.850148,N
2.639057,1.94591,0.693147,2.397895,1.609438,2.484907,1.386294,-2.040221,1.791759,0.693147,1.098612,-0.287682,2.70805,0,?,3.044522,1.609438,?,?,3.907814,2.249184,8.406501,-1.832581,4.465908,-2.207275,5.516127,6.15717,-1.386294,1.098612,1.791759,2.564949,-2.525729,3.465736,4.007333,3.295837,2.772589,3.951244,0,3.766766,3.465736,N
0.693147,0,?,0.693147,1.94591,?,0,-2.040221,?,?,0,0,0,0,?,1.791759,0,?,?,2.884242,1.637053,6.159391,-3.506558,3.135494,-1.660731,3.269189,4.521789,0,?,?,0.693147,-2.813411,2.079442,2.70805,1.94591,2.197225,2.890372,0,4.094345,2.079442,N
0,0,?,0.693147,?,?,0,-1.966113,?,?,0,0,0,0,?,1.609438,0,?,?,2.443216,1.504077,5.451596,-3.912023,2.639057,-1.514128,2.561096,3.947583,0,?,?,0.693147,-2.207275,1.386294,2.302585,1.386294,2.197225,2.197225,0,3.352357,1.94591,N
0,0,?,1.098612,?,?,0,-2.040221,?,?,0,0,0,0,?,1.609438,0.693147,?,?,2.472328,1.504077,5.480055,-3.912023,2.639057,-1.514128,2.590017,3.975936,0,?,?,0.693147,-2.302585,1.609438,2.197225,1.609438,2.197225,2.302585,0,3.624341,2.079442,N
1.609438,0,?,1.609438,?,?,0,-2.525729,?,?,0,0,0,0,?,2.079442,0.693147,?,?,2.996732,2.095561,7.186402,-2.995732,3.663562,-2.120264,4.29606,5.091478,0,?,?,0.693147,-2.995732,2.564949,3.258097,2.079442,2.302585,2.944439,0,3.649619,2.564949,N
1.386294,0,?,1.791759,?,?,0,-2.525729,?,?,0,0,0,0,?,1.791759,1.098612,?,?,3.053529,1.909543,6.872812,-2.995732,3.555348,-1.89712,3.982481,4.963264,0,?,?,0.693147,-2.813411,2.484907,3.135494,2.079442,2.197225,2.833213,0,3.912023,2.484907,N
1.609438,1.94591,0,0,0,2.484907,1.386294,-1.427116,1.791759,0.693147,0.693147,-0.693147,2.70805,0,?,2.772589,0,?,?,3.217675,3.014554,9.247214,-1.771957,4.574711,-2.995732,6.356837,6.232546,-1.386294,1.098612,1.791759,2.564949,-1.771957,3.496508,4.158883,2.833213,3.044522,3.178054,0,2.407846,2.833213,N
1.386294,1.609438,0.693147,?,1.94591,2.079442,1.098612,-1.560648,1.386294,0.693147,1.098612,0,2.484907,0,?,2.639057,0,?,?,2.820188,2.415914,7.652266,-2.813411,3.713572,-2.407946,4.761917,5.236336,-1.108663,0.693147,1.386294,2.397895,-2.120264,2.772589,3.218876,2.302585,2.639057,3.258097,0,3.506458,2.639057,N
3.663562,3.610918,1.791759,1.791759,3.931826,4.189655,2.944439,-1.609438,3.401197,0.788457,2.197225,-0.755023,4.343805,2.197225,-0.820981,4.477337,0,?,?,4.19132,3.917408,12.026186,0.10436,6.206576,-3.912023,9.135814,8.10875,-0.755023,2.890372,3.496508,4.094345,-2.302585,5.332719,5.666427,4.248495,3.526361,5.220356,0,3.671479,4.543295,N
2.890372,1.791759,1.791759,1.94591,1.791759,1.386294,1.386294,-2.207275,0.693147,0.693147,1.098612,-0.287682,2.772589,0,?,3.367296,1.098612,?,?,3.897315,2.919391,9.735532,-1.203973,5.01728,-2.995732,6.845156,6.816407,-1.386294,0,0.693147,2.639057,-2.65926,4.043051,4.543295,3.688879,3.258097,4.110874,0,3.432373,3.583519,N
3.89182,3.713572,2.639057,2.772589,3.610918,4.356709,3.044522,-1.272966,3.637586,0.71784,2.70805,-0.34249,4.644391,1.609438,-1.609438,4.094345,1.098612,?,?,4.361824,4.314417,12.990531,0.667829,6.710523,-4.60517,10.100159,8.676173,-1.427116,2.995732,3.663562,4.442651,-2.040221,5.765191,6.2186,4.564348,3.806662,5.09375,0,3.848018,4.330733,N
3.433987,2.944439,1.609438,2.484907,3.218876,3.526361,2.302585,-1.832581,2.772589,0.756122,1.791759,-0.510826,3.713572,1.098612,-1.514128,3.951244,0.693147,?,?,3.860519,3.870367,11.601363,-0.274437,5.857933,-3.912023,8.71099,7.730935,-1.203973,2.197225,2.833213,3.496508,-2.525729,4.941642,5.347108,3.988984,3.610918,4.795791,0,3.727379,4.158883,N
0,0,0,0,?,?,0,-2.040221,?,?,0,0,0.693147,0,?,1.94591,0,?,?,2.826722,1.504077,5.834811,-3.506558,2.944439,-1.514128,2.944439,4.330733,0,?,?,1.098612,-2.302585,2.197225,2.302585,2.079442,2.079442,2.302585,0,2.525729,2.079442,N
1.94591,0,1.386294,0.693147,1.609438,?,0,-2.302585,?,?,0,0,1.609438,0,?,2.079442,0,?,?,3.380654,1.609438,6.599503,-2.995732,3.526361,-1.609438,3.709172,4.990092,0,?,?,1.791759,-3.218876,2.70805,2.944439,2.484907,2.079442,3.135494,0,3.843102,2.302585,N
4.430817,3.610918,2.302585,3.78419,4.330733,4.189655,2.944439,-2.040221,3.465736,0.722706,2.079442,-0.867501,4.406719,2.197225,-0.820981,4.615121,2.197225,?,?,4.317888,4.189655,12.697149,0.500775,6.529419,-3.912023,9.806777,8.507494,-0.755023,2.833213,3.496508,4.174387,-2.813411,5.575949,6.042633,4.60517,3.912023,5.723585,0,3.994524,4.976734,N
2.833213,2.70805,1.098612,3.332205,1.791759,3.332205,2.079442,-1.966113,2.639057,0.693147,1.791759,-0.287682,3.610918,0,?,3.367296,?,?,?,4.36042,3.872242,12.104919,0.223144,6.336826,-3.912023,9.214547,8.232677,-2.040221,1.94591,2.639057,3.433987,-2.302585,5.379897,5.852202,4.248495,3.433987,4.394449,0,3.988428,4.043051,N
2.772589,2.397895,1.609438,1.098612,2.079442,2.890372,1.791759,-1.427116,2.079442,0.81093,1.386294,-0.400478,3.332205,1.609438,-0.223144,3.091042,?,?,?,3.624341,3.382694,10.390076,-0.994252,5.231109,-3.506558,7.499705,7.00723,-0.18633,1.609438,2.197225,3.178054,-2.120264,4.276666,4.744932,3.496508,3.295837,3.912023,0,3.506458,3.218876,N
1.791759,0,0.693147,1.098612,1.386294,?,0,-3.218876,?,?,0,0,1.098612,0,?,2.995732,0,?,?,4.11985,2.110213,8.340298,-1.771957,4.59512,-2.120264,5.449922,6.230088,0,?,?,1.386294,-3.506558,3.583519,4.143135,3.178054,2.397895,3.526361,0,3.255401,3.135494,N
1.609438,2.079442,1.098612,1.94591,1.098612,1.386294,1.791759,-1.771957,0.693147,0.693147,1.791759,0,2.833213,0,?,3.367296,0,?,?,3.384051,3.178054,9.740238,-1.427116,4.890349,-3.218876,6.849872,6.56219,-1.771957,0,0.693147,2.564949,-2.040221,3.871201,4.442651,2.995732,2.995732,3.806662,0,3.244154,3.583519,N
0.693147,0,0,?,?,?,0,-2.207275,?,?,0,0,0.693147,0,?,2.197225,0,?,?,2.773838,1.965713,6.706239,-3.218876,3.332205,-1.966113,3.815953,4.740138,0,?,?,1.098612,-2.525729,2.302585,2.890372,1.94591,2.302585,2.484907,0,?,2.197225,N
0,1.94591,0,0,?,2.079442,1.386294,-1.386294,0.693147,1.386294,0.693147,-0.693147,2.397895,1.386294,0,2.70805,0,?,?,3.092405,2.484907,8.062386,-2.407946,4.007333,-2.525729,5.172017,5.577463,0,1.098612,1.386294,2.197225,-1.514128,2.890372,3.610918,2.484907,2.772589,2.890372,0,1.832581,2.772589,N
1.94591,1.098612,1.098612,0.693147,1.94591,1.386294,0.693147,-2.040221,0.693147,0.693147,0,-0.693147,2.079442,0,?,2.639057,0.693147,?,?,3.228034,2.251292,7.730772,-2.525729,3.931826,-2.207275,4.8404,5.479472,-0.693147,0,0.693147,2.079442,-2.813411,2.944439,3.465736,2.564949,2.564949,3.433987,0,3.666889,2.772589,N
0,1.386294,?,?,?,?,1.098612,-1.966113,?,?,0,-1.108663,2.079442,0,?,3.091042,1.386294,?,?,3.288775,2.083185,7.457165,-2.65926,3.850148,-2.120264,4.566845,5.372915,-1.108663,?,?,1.94591,-2.040221,2.944439,3.332205,2.564949,2.397895,3.178054,0,?,3.091042,N
2.833213,2.995732,1.098612,1.609438,?,2.639057,2.70805,-1.514128,1.791759,0.845868,1.098612,-1.609438,3.688879,1.386294,-1.560648,4.143135,1.098612,?,?,3.826247,3.568123,10.962505,-0.616186,5.568345,-3.506558,8.072133,7.394419,-1.309333,1.386294,1.94591,3.295837,-1.771957,4.369448,5.209486,3.663562,3.555348,4.454347,0,1.9947,4.219508,N
1.098612,1.098612,?,0.693147,0,2.079442,0.693147,-1.714798,1.386294,0.693147,0,-0.693147,1.609438,0,?,2.197225,0.693147,?,?,3.206803,1.976855,7.161063,-2.813411,3.688879,-1.966113,4.270676,5.183916,-0.693147,0.693147,1.386294,1.609438,-2.040221,2.302585,3.401197,2.197225,2.564949,2.772589,0,3.218876,2.397895,N
1.098612,1.098612,?,0.693147,?,2.079442,0.693147,-1.714798,1.386294,0.693147,0,-0.693147,1.609438,0,?,2.197225,0.693147,?,?,3.181382,1.976855,7.135743,-2.813411,3.663562,-1.966113,4.245347,5.158595,-0.693147,0.693147,1.386294,1.609438,-2.040221,2.302585,3.367296,2.197225,2.564949,2.70805,0,2.900322,2.397895,N
